1.527386897977920853e+04,3.322730634312849816e+02,2.966594273362096033e+02
3.318092068472207075e+02,1.526818709747894900e+04,2.981798092204046497e+02
3.311264357609097715e+02,2.941078768078831445e+02,1.525766176948842622e+04
1.352895334632765412e+02,1.523869290571109195e+04,2.885079731709085422e+02
3.253063253741519816e+02,1.520652987645873145e+04,2.795761204841300014e+02
1.515532947467634949e+04,4.232887804446961155e+01,2.693872968271251693e+02
2.585567714668306962e+02,1.507449497049869751e+04,2.685038154777193427e+02
7.753469416268788450e+01,2.015944655176224956e+02,1.494212599708628477e+04
2.368087795979964199e+02,2.642370125521715636e+02,1.462104123816630636e+04
1.846899972576794369e+02,2.067192209087816650e+02,1.367197921810616754e+04
1.137528569941192836e+04,2.283298002192430545e+02,1.967631453524858784e+02
1.878814981789709577e+02,1.782894203134280531e+02,8.694239247867935774e+03
1.618541824872378072e+02,1.519684336831208782e+02,8.543535505496874976e+03
8.081129278709382561e+03,1.710255323409336370e+02,1.705909122846121875e+02
9.831563102192298231e+01,2.372557715371302720e+02,6.733497613670945611e+03
4.134705175642058066e+02,4.131705385055981878e+02,3.737942005398715992e+03
7.940060748583501891e+02,1.489493189797736932e+02,7.019958808136985908e+02
