8.159844176947137385e+03,3.322730634312849816e+02,2.966594273362096033e+02
3.318092068472207075e+02,8.156662011140594586e+03,2.981798092204046497e+02
3.311264357609097715e+02,2.941078768078831445e+02,8.150774556091804698e+03
1.352895334632765412e+02,8.139187903950234613e+03,2.885079731709085422e+02
3.253063253741519816e+02,8.117687954079418887e+03,2.795761204841300014e+02
8.083666161851959259e+03,4.232887804446961155e+01,2.693872968271251693e+02
2.585567714668306962e+02,8.018407416943504359e+03,2.685038154777193427e+02
7.753469416268788450e+01,2.015944655176224956e+02,7.820200072057530633e+03
2.368087795979964199e+02,2.642370125521715636e+02,7.336276248766405843e+03
1.846899972576794369e+02,2.067192209087816650e+02,6.407471618297608984e+03
5.457291548122682798e+03,2.283298002192430545e+02,1.967631453524858784e+02
1.878814981789709577e+02,1.782894203134280531e+02,4.701134735573268699e+03
1.618541824872378072e+02,1.519684336831208782e+02,3.266327124255115450e+03
3.141189117531991542e+03,1.710255323409336370e+02,1.705909122846121875e+02
9.831563102192298231e+01,2.372557715371302720e+02,2.828496997356567590e+03
4.134705175642058066e+02,4.131705385055981878e+02,2.283763586676063824e+03
7.940060748583501891e+02,1.489493189797736932e+02,7.019958808136985908e+02
